word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
hard,a,9.56%,very,7.31%,so,5.52%
please,you,21.42%,to,12.06%,it,4.31%
joy,of,14.83%,with,10.49%,the,9.89%
afraid,was,17.07%,am,15.5%,be,9.13%
feel,i,25.27%,to,15.89%,you,6.42%
arm,his,24.07%,the,12.95%,her,8.74%
walked,he,17.66%,and,16.44%,they,9.6%
society,the,15.91%,of,11.18%,slavery,8.73%
quite,was,13.65%,is,6.54%,not,5.64%
pleasure,the,16.92%,with,9.39%,of,8.24%
play,to,24.4%,the,11.4%,and,4.91%
horse,a,18.53%,the,16.63%,his,15.02%
friend,my,16.26%,a,14.39%,his,9.07%
i'll,and,8.98%,but,3.18%,then,2.85%
school,the,18.64%,to,11.08%,at,6.36%
fair,a,14.5%,the,11.71%,and,4.67%
duty,my,14.19%,his,9.29%,the,7.49%
opinion,my,15.79%,the,9.23%,his,8.86%
began,and,15.8%,he,13.7%,she,7.88%
walk,to,25.21%,a,8.05%,the,3.69%
subject,the,52.99%,a,7.38%,this,7.32%
further,no,14.9%,any,6.71%,still,4.32%
taking,and,12.5%,of,6.71%,was,4.63%
want,i,28.52%,you,16.27%,not,6.81%
meeting,the,15.39%,a,9.61%,of,7.84%
deep,a,18.08%,the,14.76%,of,4.33%
death,the,12.31%,of,11.86%,to,11.68%
john,sir,13.83%,uncle,8.82%,king,5.05%
sent,and,11.13%,was,8.44%,he,6.35%
saying,was,12.42%,by,5.64%,without,5.0%
uncle,my,24.02%,her,5.41%,his,3.65%
thee,to,7.38%,with,4.24%,for,3.79%
seeing,of,14.92%,and,11.39%,on,6.91%
red,the,19.83%,a,10.26%,of,5.89%
wood,the,31.64%,of,15.92%,a,5.66%
led,and,9.91%,which,5.88%,he,5.57%
stopped,he,14.95%,she,9.09%,and,8.38%
steps,the,30.24%,few,7.21%,his,3.95%
letter,a,24.69%,the,22.84%,this,8.77%
lay,to,10.02%,and,8.02%,he,6.81%
knowledge,the,13.06%,of,11.29%,his,6.06%
mean,i,24.74%,you,22.75%,not,5.35%
paris,in,25.69%,of,14.26%,to,11.93%
ask,to,34.47%,i,11.43%,and,7.96%
show,to,35.88%,will,5.86%,and,4.95%
none,and,5.95%,was,4.31%,but,4.19%
scene,the,21.2%,exeunt,12.04%,a,5.52%
story,the,31.37%,a,9.89%,his,5.46%
real,the,22.44%,a,22.13%,of,5.24%
dear,my,44.95%,the,3.29%,oh,2.79%
suppose,i,58.75%,you,7.26%,to,6.19%
through,passed,2.93%,and,2.6%,way,2.19%
pocket,his,33.5%,my,7.63%,a,6.84%
chance,a,24.54%,the,8.67%,by,6.13%
door,the,63.82%,a,3.92%,front,2.19%
turn,to,19.21%,in,6.62%,and,4.48%
therefore,and,18.64%,was,5.87%,i,3.62%
conversation,the,29.9%,of,7.19%,a,5.87%
talking,was,8.84%,and,8.39%,were,7.49%
says,he,19.49%,she,8.86%,i,7.83%
talk,to,26.06%,you,5.8%,and,5.75%
servant,a,15.72%,the,13.43%,his,6.32%
horses,the,24.79%,and,6.61%,their,6.45%
died,he,16.75%,had,9.91%,and,8.97%
present,the,31.56%,at,13.84%,a,4.7%
change,to,14.69%,the,13.95%,a,11.04%
light,the,20.79%,a,9.15%,of,9.15%
mind,his,16.44%,my,15.76%,the,9.31%
anything,do,7.45%,for,5.49%,of,5.19%
heaven,of,16.96%,to,12.3%,in,8.7%
air,the,43.63%,an,9.76%,of,3.64%
nature,of,14.86%,the,10.22%,human,4.68%
blood,the,18.56%,of,11.73%,and,5.86%
field,the,52.11%,a,11.07%,battle,2.15%
remember,i,25.66%,you,14.77%,to,11.36%
can't,i,42.6%,you,16.61%,he,4.48%
enter,to,10.07%,re,7.59%,palace,3.88%
dinner,to,12.81%,after,11.14%,the,8.44%
view,of,16.1%,in,13.31%,a,11.69%
desire,the,8.91%,a,7.96%,i,7.79%
that's,and,7.26%,but,2.4%,well,2.01%
within,was,2.74%,and,2.28%,from,1.66%
escape,to,31.34%,of,8.01%,his,7.85%
yourself,for,6.73%,to,6.73%,of,3.89%
easy,an,10.73%,and,6.69%,be,6.4%
sort,a,36.69%,that,9.31%,the,8.96%
rest,the,60.11%,to,7.63%,and,3.2%
smile,a,28.65%,to,4.79%,the,3.88%
doing,was,10.67%,of,8.51%,been,5.02%
fast,as,18.23%,so,8.67%,was,3.89%
cut,to,13.11%,and,8.2%,was,2.85%
slowly,and,4.84%,very,4.26%,said,4.06%
tone,a,15.93%,the,10.35%,low,6.12%
ran,and,13.79%,she,8.67%,he,7.91%
try,to,31.23%,and,8.14%,will,6.45%
green,the,22.15%,of,6.39%,a,5.89%
really,i,9.37%,was,8.49%,is,5.97%
beside,down,6.23%,stood,3.25%,sat,3.16%
moved,he,8.7%,and,6.02%,she,5.46%
instead,and,5.92%,but,5.17%,that,3.33%
breath,his,10.71%,of,8.72%,her,8.63%
close,the,8.81%,a,5.28%,to,4.87%
quiet,a,12.16%,the,11.09%,be,6.35%
forward,came,5.31%,looked,3.14%,went,2.56%
force,the,12.84%,to,6.97%,by,4.86%
fight,to,29.56%,the,11.41%,a,6.37%
along,come,4.98%,all,2.83%,go,2.79%
rose,he,6.5%,the,4.58%,and,4.06%
pray,i,37.66%,and,6.01%,to,5.85%
soul,my,18.12%,the,14.97%,his,11.71%
moon,the,75.84%,full,2.88%,new,2.23%
thy,of,6.64%,in,6.02%,to,4.39%
paper,the,21.94%,of,14.14%,a,9.49%
page,mrs,10.49%,the,9.14%,a,4.72%
used,i,8.15%,he,7.07%,been,4.36%
expression,the,17.8%,an,14.48%,of,5.01%
fellow,a,10.26%,poor,6.61%,dear,6.52%
glass,the,19.36%,a,17.47%,his,7.22%
send,to,33.73%,and,7.43%,will,6.24%
pass,to,34.95%,not,4.19%,a,3.31%
week,a,44.14%,the,10.53%,last,8.09%
thinking,was,8.39%,of,7.08%,been,5.45%
appearance,the,22.71%,his,8.31%,in,4.34%
seven,the,8.96%,twenty,6.3%,of,4.89%
corner,the,42.04%,a,18.38%,one,5.28%
lips,his,29.41%,her,18.17%,the,7.62%
it's,and,4.8%,but,4.66%,that,2.49%
pay,to,46.17%,will,4.16%,and,4.16%
miss,and,6.65%,to,5.88%,said,4.95%
else,nothing,12.89%,or,12.01%,one,10.44%
house,the,40.05%,his,4.51%,a,4.49%
tears,the,14.68%,with,11.99%,her,7.34%
big,a,25.54%,the,23.18%,his,4.87%
bit,a,58.24%,little,5.72%,every,3.39%
trees,the,33.06%,of,9.31%,and,1.85%
river,the,59.1%,a,5.31%,swan,2.73%
exclaimed,he,14.71%,she,13.97%,i,1.98%
wild,a,19.77%,the,18.23%,of,5.77%
human,of,21.73%,the,17.05%,a,9.58%
ground,the,63.02%,of,1.79%,his,1.29%
comes,he,12.01%,here,11.13%,it,7.55%
town,the,39.0%,in,7.22%,to,6.9%
sweet,the,9.08%,a,7.41%,and,4.84%
live,to,29.56%,i,8.04%,and,4.71%
money,the,17.47%,of,11.16%,his,4.56%
bright,a,15.79%,the,14.18%,and,5.89%
gentlemen,the,10.58%,and,7.24%,two,5.94%
england,in,26.72%,of,22.43%,to,11.15%
peace,in,11.09%,of,10.65%,the,9.33%
road,the,53.43%,rail,18.14%,a,2.76%
books,the,14.42%,of,8.39%,his,4.84%
until,not,2.62%,it,2.38%,wait,1.71%
home,at,17.28%,go,5.13%,the,3.74%
france,of,36.9%,in,25.74%,to,7.8%
soldiers,the,30.59%,of,7.17%,and,6.41%
william,sir,9.08%,of,8.57%,mr,5.18%
de,m,20.05%,madame,17.3%,aide,2.3%
written,was,10.44%,had,9.75%,have,9.32%
party,the,25.3%,a,10.25%,house,5.95%
sat,he,15.3%,and,13.56%,she,11.0%
wrong,the,14.66%,was,5.43%,and,3.98%
thoughts,his,12.89%,my,12.54%,her,9.31%
started,he,12.38%,and,12.12%,had,7.1%
doctor,the,50.09%,a,5.37%,of,1.83%
sit,to,28.16%,and,7.59%,i,5.12%
wall,the,57.85%,a,6.19%,stone,2.12%
scarcely,could,12.73%,had,8.8%,was,6.84%
battle,the,38.39%,of,10.94%,a,10.31%
army,the,36.42%,an,10.28%,russian,7.22%
women,the,17.39%,and,13.18%,of,6.66%
city,the,49.77%,this,6.01%,a,4.53%
chief,the,38.25%,in,12.37%,his,4.26%
mistress,my,11.2%,his,10.24%,her,8.8%
street,the,36.33%,a,7.52%,mulberry,2.15%
court,the,41.63%,in,4.36%,a,4.15%
queen,the,27.74%,a,4.73%,of,3.02%
dress,her,11.58%,to,8.01%,the,6.95%
window,the,58.05%,a,6.08%,open,2.96%
carriage,the,48.64%,a,13.64%,his,7.15%
sister,my,18.65%,her,15.25%,his,12.32%
chair,a,24.5%,his,17.64%,the,14.2%
noble,a,14.75%,the,13.43%,my,6.53%
glad,am,14.09%,was,13.7%,be,12.45%
married,be,13.11%,was,7.66%,a,5.54%
art,thou,31.33%,the,10.39%,of,10.2%
hot,the,10.93%,a,8.55%,of,5.96%
don't,i,38.96%,you,12.63%,we,2.53%
andrew,prince,78.27%,sir,9.06%,and,0.8%
hall,the,50.74%,mrs,5.85%,a,3.79%
stone,the,17.13%,a,15.29%,philosopher's,10.96%
girl,the,23.03%,a,14.65%,little,12.13%
sitting,was,21.41%,were,6.17%,the,5.16%
didn't,i,28.64%,he,16.79%,she,7.41%
gentleman,a,20.91%,the,14.25%,old,11.74%
tis,and,3.1%,for,2.59%,but,2.39%
i'm,and,8.19%,but,5.42%,that,3.57%
aunt,her,13.29%,my,10.63%,and,8.89%
n,d,1.17%,and,0.49%,the,0.39%
late,too,22.46%,the,15.33%,of,12.6%
church,the,35.82%,a,6.99%,to,6.44%
wonder,i,30.42%,no,7.73%,to,5.18%
lord,my,36.13%,the,10.07%,good,3.38%
garden,the,50.0%,a,7.31%,his,2.19%
ye,of,3.21%,do,3.12%,will,2.74%
ladies,the,27.7%,young,14.19%,two,4.25%
girls,the,29.11%,other,6.17%,little,4.84%
o,out,1.59%,me,1.41%,but,1.0%
picture,the,28.9%,a,16.67%,his,3.37%
honour,the,15.28%,your,14.27%,of,11.48%
freedom,of,26.02%,for,8.15%,his,8.07%
beauty,of,12.78%,the,11.82%,and,6.3%
prince,the,16.13%,said,4.23%,old,3.61%
peggy,said,10.62%,and,5.08%,cried,3.67%
illustration,size,7.85%,illustration,1.77%,him,1.08%
daughter,his,15.57%,my,11.01%,the,9.59%
joe,old,18.57%,said,9.81%,says,6.57%
princess,the,32.18%,little,5.14%,to,2.94%
thou,if,6.39%,that,4.73%,art,4.2%
hath,he,17.21%,that,6.21%,she,5.16%
elizabeth,queen,12.29%,and,7.88%,said,5.19%
m,of,8.97%,to,5.25%,and,3.72%
doth,he,6.26%,it,6.08%,that,4.51%
mary,princess,19.85%,and,6.13%,said,3.07%
henry,king,24.2%,lord,12.36%,of,5.23%
madame,said,8.75%,of,6.54%,to,4.79%
margaret,said,9.45%,queen,6.24%,and,4.67%
peter,and,5.28%,of,4.95%,sir,3.69%
monte,said,25.0%,of,18.97%,replied,6.03%
duke,the,49.39%,enter,1.66%,lord,1.47%
anne,said,9.74%,and,3.09%,that,2.47%
pierre,said,6.95%,to,6.78%,and,3.22%
