word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
quiet,and,4.94%,life,3.7%,in,3.7%
return,to,16.58%,again,9.55%,and,8.54%
enemies,and,7.48%,to,4.67%,king,3.74%
consent,to,21.88%,and,10.42%,of,7.29%
hands,and,9.75%,of,4.72%,to,4.4%
off,and,9.67%,the,8.64%,his,5.35%
please,you,33.33%,your,20.34%,to,6.37%
clouds,and,12.5%,to,9.38%,that,7.81%
disgrace,and,14.29%,with,5.36%,in,5.36%
trouble,you,21.52%,him,7.59%,us,6.33%
cries,out,15.79%,and,9.21%,o,6.58%
curse,the,9.26%,of,8.33%,my,4.63%
friends,and,9.32%,i,4.66%,to,4.24%
enjoy,her,13.46%,the,11.54%,it,9.62%
these,are,4.89%,two,2.41%,things,1.82%
almost,to,7.69%,as,3.85%,a,3.85%
think,you,11.48%,it,6.87%,i,6.77%
break,the,8.27%,my,7.14%,it,6.39%
gate,and,16.13%,of,8.06%,for,6.45%
wealth,and,11.43%,of,10.0%,i,8.57%
brings,the,12.07%,me,8.62%,in,6.9%
scorn,to,12.12%,you,6.06%,me,6.06%
sigh,and,13.56%,to,6.78%,as,5.08%
lack,of,23.08%,a,5.77%,the,4.81%
woes,and,8.2%,we,4.92%,but,4.92%
precious,jewel,4.82%,to,4.82%,than,3.61%
woe,and,7.59%,is,5.7%,to,4.43%
sad,and,11.17%,or,2.23%,but,2.23%
paid,for,8.62%,and,5.17%,to,5.17%
while,i,15.75%,the,5.13%,we,4.76%
friend,and,11.34%,to,8.62%,i,5.22%
hearts,of,16.09%,and,7.47%,are,4.6%
dead,and,13.04%,the,2.65%,my,2.08%
holy,and,3.29%,prayers,2.82%,land,2.35%
tear,the,12.5%,and,9.09%,him,7.95%
appear,in,10.37%,and,5.93%,to,5.93%
lie,in,8.18%,with,6.29%,and,5.66%
lovers,are,5.8%,and,4.35%,eyes,2.9%
bones,and,10.84%,of,8.43%,with,4.82%
dust,and,18.03%,that,4.92%,of,4.92%
re,enter,90.09%,survey,0.9%,deliver,0.9%
lover,of,13.56%,and,6.78%,as,3.39%
vouchsafe,to,29.63%,me,22.22%,your,3.7%
grown,so,17.46%,to,11.11%,too,6.35%
birth,and,12.77%,of,5.32%,the,4.26%
brought,to,12.39%,you,7.34%,me,5.96%
march,on,7.83%,enter,7.83%,to,5.22%
better,than,16.05%,for,3.85%,to,2.84%
died,and,11.21%,for,7.48%,in,7.48%
full,of,51.45%,as,2.9%,well,2.45%
morning,and,7.81%,to,3.91%,for,2.34%
seen,the,10.74%,him,6.67%,a,4.44%
sovereign,and,8.28%,king,7.59%,lord,4.14%
pale,and,16.55%,as,5.52%,with,4.83%
anon,anon,9.57%,sir,6.09%,he,5.22%
ride,and,10.34%,upon,6.9%,on,6.9%
hide,the,10.34%,me,9.48%,my,6.9%
early,and,7.55%,in,7.55%,for,5.66%
alack,alack,12.35%,the,12.35%,what,8.64%
hour,of,8.72%,i,4.7%,to,4.36%
didst,thou,39.68%,not,4.76%,kill,2.65%
promise,you,15.74%,of,11.11%,to,11.11%
forth,the,9.9%,and,9.64%,to,7.29%
base,and,10.92%,to,3.45%,that,2.3%
enough,to,23.93%,for,8.52%,and,5.9%
dry,and,5.48%,up,5.48%,as,4.11%
storm,and,7.27%,is,7.27%,i,7.27%
speak,with,8.05%,to,7.96%,of,6.81%
wound,and,13.1%,of,5.95%,to,5.95%
grief,and,10.55%,that,5.06%,is,4.22%
repent,me,13.56%,the,8.47%,and,6.78%
loss,of,29.03%,and,6.45%,is,4.84%
sorrow,and,7.04%,that,6.57%,to,5.63%
weak,and,16.95%,a,3.39%,to,2.54%
bears,the,13.64%,a,6.36%,his,6.36%
cross,the,11.11%,gartered,8.64%,him,4.94%
tears,and,11.9%,that,4.82%,the,3.86%
ransom,for,7.69%,let,5.77%,of,5.77%
silver,sound,7.23%,white,3.61%,which,2.41%
both,of,4.15%,the,3.85%,in,3.7%
faults,and,6.0%,that,6.0%,to,5.0%
fault,i,8.14%,and,7.56%,of,5.23%
bring,him,11.98%,me,11.98%,you,9.71%
sense,of,9.23%,and,6.15%,that,5.38%
lawful,king,16.13%,i,3.23%,that,3.23%
civil,war,9.8%,and,7.84%,swords,3.92%
needs,must,17.53%,be,12.99%,no,9.74%
thief,and,10.61%,to,7.58%,that,6.06%
confess,i,10.16%,it,9.38%,that,7.03%
although,i,19.28%,my,10.84%,the,10.84%
our,own,1.54%,general,0.91%,great,0.78%
loves,you,9.57%,me,9.09%,and,6.22%
remain,with,7.58%,the,7.58%,a,6.06%
help,me,13.84%,to,10.69%,of,5.97%
spite,of,46.15%,my,4.62%,that,4.62%
steal,away,11.63%,from,6.98%,the,5.81%
delight,in,20.0%,to,11.43%,than,5.71%
lest,i,9.03%,that,8.39%,the,7.74%
kindness,and,10.91%,i,7.27%,in,5.45%
take,it,8.19%,my,8.03%,the,7.24%
name,of,14.66%,is,9.26%,and,7.25%
sort,as,10.0%,of,10.0%,and,5.71%
deeds,of,9.09%,to,4.96%,and,4.96%
dearest,love,5.56%,and,3.7%,friend,3.7%
comfort,and,6.12%,to,5.1%,in,4.59%
whether,i,10.28%,he,8.41%,it,5.61%
sit,and,14.29%,down,12.95%,you,4.02%
subject,to,21.21%,of,9.09%,and,7.07%
into,the,27.46%,a,10.9%,my,6.87%
argument,of,17.39%,for,7.25%,that,5.8%
excellent,good,8.06%,i,3.23%,a,3.23%
paper,and,8.89%,to,4.44%,in,3.33%
thanks,and,15.57%,for,7.19%,to,7.19%
aught,but,12.99%,i,9.09%,in,6.49%
cannot,be,16.46%,tell,4.83%,choose,3.34%
nine,and,6.9%,years,6.9%,months,6.9%
pain,of,21.62%,and,9.46%,to,8.11%
manners,as,7.04%,to,5.63%,and,5.63%
us,to,6.61%,and,4.35%,all,3.61%
absence,of,20.37%,and,5.56%,what,3.7%
leisure,to,10.94%,i,9.38%,and,7.81%
hence,and,16.76%,to,6.53%,i,4.55%
yea,and,16.24%,my,6.6%,or,6.09%
hadst,thou,36.0%,been,14.0%,not,8.0%
blame,you,8.14%,him,8.14%,thee,4.65%
taste,of,26.67%,the,10.0%,to,4.44%
forgive,me,30.77%,him,8.97%,thee,7.69%
greater,than,13.13%,part,3.03%,a,2.02%
known,to,18.97%,unto,3.59%,and,3.59%
kill,me,12.67%,him,11.31%,the,9.05%
pretty,and,7.09%,one,4.72%,youth,3.15%
wrongs,and,12.33%,i,8.22%,in,4.11%
liberty,and,9.33%,of,6.67%,is,5.33%
years,and,10.05%,i,4.76%,of,4.76%
follows,the,7.69%,not,7.69%,it,4.62%
won,the,10.2%,and,5.1%,it,5.1%
ay,and,11.97%,my,7.11%,but,6.45%
seat,of,22.58%,and,12.9%,the,11.29%
forbear,and,8.77%,to,8.77%,your,7.02%
lead,me,14.0%,the,8.0%,you,8.0%
said,i,7.24%,he,6.72%,so,5.68%
ye,well,4.04%,shall,3.11%,not,2.8%
because,i,17.53%,he,9.79%,they,7.22%
sake,and,9.09%,to,4.55%,but,3.41%
gain,the,13.24%,and,7.35%,by,7.35%
found,it,11.44%,the,8.47%,a,4.24%
lay,on,5.42%,the,5.42%,down,4.41%
sleep,and,8.4%,in,6.4%,to,3.6%
dark,and,10.23%,night,10.23%,as,5.68%
clear,as,8.7%,from,5.8%,of,4.35%
heavy,in,4.92%,and,3.83%,on,3.83%
dull,and,14.66%,a,4.31%,to,2.59%
flesh,and,28.57%,is,5.0%,which,3.57%
matter,of,5.0%,to,3.82%,that,3.53%
foot,of,10.16%,and,9.63%,to,5.35%
sea,and,12.68%,of,4.35%,or,2.54%
land,and,6.25%,the,5.29%,with,4.33%
soon,as,18.62%,at,7.59%,be,6.21%
large,and,5.33%,enough,5.33%,lengths,2.67%
water,in,6.75%,and,4.29%,to,3.68%
slow,in,10.0%,of,6.67%,to,5.0%
fire,and,14.38%,of,5.35%,to,5.35%
present,death,3.53%,the,2.75%,time,2.35%
motion,of,14.46%,and,8.43%,to,6.02%
four,or,6.9%,of,6.21%,days,4.83%
down,and,10.12%,the,7.67%,with,5.21%
melancholy,and,8.45%,as,7.04%,the,2.82%
health,and,20.37%,to,12.96%,of,5.56%
told,me,25.61%,you,19.11%,him,11.79%
straight,and,7.1%,to,5.81%,in,3.23%
right,and,8.29%,hand,4.7%,of,4.14%
says,he,10.79%,the,8.71%,she,8.3%
side,and,9.34%,the,6.59%,of,5.49%
title,to,13.4%,of,7.22%,and,7.22%
betwixt,the,15.79%,us,12.28%,you,7.02%
took,the,8.48%,him,7.88%,it,5.45%
unto,the,28.85%,my,8.81%,a,7.49%
sighs,and,20.31%,of,6.25%,from,3.12%
feast,and,11.0%,with,9.0%,of,9.0%
bids,me,24.64%,you,18.84%,thee,11.59%
either,to,7.91%,of,5.08%,for,3.39%
move,the,10.1%,me,7.07%,him,7.07%
thrust,upon,8.77%,thy,8.77%,him,7.02%
sure,of,8.64%,i,7.64%,you,6.31%
greatest,grief,3.77%,obloquy,3.77%,of,3.77%
care,not,23.04%,of,8.7%,for,7.39%
feel,the,11.21%,i,6.54%,it,5.61%
whence,you,11.63%,he,10.47%,are,8.14%
thence,to,7.22%,i,4.12%,that,4.12%
cast,away,16.81%,off,6.19%,your,4.42%
pass,by,7.48%,for,5.44%,the,5.44%
reasons,are,13.11%,of,6.56%,to,4.92%
guard,and,8.87%,the,6.45%,of,4.84%
seek,him,11.49%,to,10.64%,the,7.66%
teach,me,20.51%,you,15.38%,thee,10.26%
case,of,10.71%,is,6.25%,to,5.36%
beast,that,6.67%,and,6.67%,to,5.33%
wretch,that,17.24%,to,5.17%,thou,5.17%
speed,to,7.08%,item,7.08%,and,5.83%
sometimes,he,5.88%,in,5.88%,her,5.88%
anger,to,6.78%,him,6.78%,of,5.08%
sharp,as,7.59%,and,6.33%,to,2.53%
offence,to,7.27%,is,5.45%,which,4.55%
need,not,15.85%,of,10.93%,to,8.2%
horse,and,10.08%,to,5.65%,is,4.84%
went,to,25.23%,he,4.67%,on,4.67%
towards,him,14.93%,the,8.96%,you,7.46%
run,away,11.33%,mad,6.4%,and,5.42%
point,of,17.36%,to,7.64%,the,4.17%
set,down,9.49%,on,7.88%,the,6.26%
stones,and,12.9%,of,9.68%,for,4.84%
captain,and,10.6%,of,6.62%,i,4.64%
instant,of,8.06%,that,6.45%,by,3.23%
whereof,the,12.94%,i,11.76%,we,4.71%
strange,that,5.43%,and,4.65%,to,2.33%
cheek,and,7.95%,is,5.68%,the,3.41%
hang,him,12.0%,me,5.71%,a,5.14%
breath,of,10.92%,and,8.73%,that,4.37%
virtue,of,10.88%,and,9.84%,is,5.18%
stone,and,10.14%,a,4.35%,is,4.35%
sword,and,13.57%,i,5.01%,of,4.13%
quick,and,6.48%,quick,4.63%,in,4.63%
room,in,78.38%,of,4.63%,and,3.09%
judgment,and,9.09%,that,3.9%,in,3.9%
force,of,9.24%,and,9.24%,the,5.88%
morrow,to,11.02%,morning,3.81%,and,3.39%
former,days,4.76%,state,4.76%,fortune,3.17%
fill,up,18.06%,the,16.67%,me,5.56%
spirit,of,15.35%,and,6.3%,in,4.72%
shore,and,10.94%,where,7.81%,of,6.25%
welcome,to,12.0%,my,4.86%,sir,4.0%
thrice,noble,4.88%,three,3.66%,worthy,3.66%
slave,to,10.08%,and,5.43%,i,4.65%
watch,the,7.65%,you,3.83%,with,3.83%
bid,me,15.76%,him,13.75%,them,9.74%
servant,to,12.42%,i,5.1%,servant,3.1%
adieu,good,8.14%,adieu,6.98%,my,5.81%
jealous,of,11.54%,in,3.85%,as,3.85%
affairs,of,12.86%,i,5.71%,as,5.71%
fool,and,8.74%,i,6.67%,to,6.21%
thinks,he,13.43%,not,8.96%,it,7.46%
god,save,6.62%,and,6.23%,of,3.82%
bound,to,37.3%,in,6.49%,for,3.78%
suffer,the,7.14%,and,4.76%,us,4.76%
patience,to,9.6%,and,7.07%,i,6.57%
list,to,19.64%,of,12.5%,the,7.14%
pardon,me,36.54%,i,3.65%,to,3.32%
doing,it,6.58%,the,3.95%,in,3.95%
wait,upon,36.36%,on,25.76%,for,9.09%
hell,and,7.78%,for,4.79%,of,2.99%
been,a,7.31%,in,3.13%,so,2.69%
five,hundred,12.95%,and,11.51%,thousand,7.91%
hundred,and,9.32%,thousand,9.32%,pound,6.78%
wonder,at,11.2%,of,9.6%,that,7.2%
wits,and,7.5%,are,5.0%,i,5.0%
subjects,and,11.94%,to,5.97%,as,2.99%
worse,than,32.94%,and,6.47%,for,5.29%
goes,to,9.94%,the,6.08%,with,4.42%
flourish,enter,36.84%,of,14.04%,exeunt,12.28%
stands,in,7.98%,on,6.75%,upon,4.91%
broken,in,5.88%,music,4.41%,and,4.41%
mock,me,19.78%,the,12.09%,not,6.59%
home,and,10.57%,to,9.97%,for,3.63%
idle,hours,4.11%,and,4.11%,weeds,2.74%
awake,and,9.59%,your,5.48%,the,5.48%
wake,and,14.81%,the,7.41%,her,7.41%
sin,to,12.43%,in,7.34%,and,6.78%
soul,and,8.68%,to,6.62%,of,5.25%
remedy,i,10.71%,this,5.36%,for,3.57%
knife,and,10.17%,that,6.78%,to,6.78%
cut,off,18.68%,the,8.24%,and,4.95%
cost,me,11.76%,a,11.76%,the,7.84%
advantage,of,26.67%,on,6.67%,to,5.33%
kingdom,and,7.61%,for,6.52%,of,4.35%
win,the,15.0%,me,6.67%,a,6.67%
taught,me,21.57%,to,9.8%,thee,9.8%
choose,but,25.23%,and,4.67%,to,4.67%
fears,and,7.69%,a,6.41%,to,3.85%
power,to,20.61%,of,7.58%,and,6.06%
action,of,12.82%,is,5.98%,and,5.13%
flower,of,8.2%,de,8.2%,the,6.56%
honey,and,11.32%,of,7.55%,sweet,5.66%
gates,of,22.45%,and,16.33%,on,3.06%
steel,and,14.49%,i,4.35%,to,4.35%
fearful,and,4.21%,to,3.16%,dream,2.11%
cry,you,7.96%,out,7.52%,o,3.1%
beggar,and,7.81%,the,4.69%,that,3.12%
faith,i,12.72%,and,7.63%,sir,5.09%
forsworn,to,13.11%,and,6.56%,in,4.92%
authority,and,7.27%,to,7.27%,king,5.45%
doctor,you,4.42%,how,4.42%,of,3.54%
simple,and,5.83%,i,4.17%,truth,3.33%
blush,and,14.29%,to,12.5%,for,7.14%
last,night,10.45%,i,5.23%,and,4.53%
bastard,and,5.38%,of,4.84%,son,3.23%
durst,not,41.07%,make,3.57%,better,3.57%
mend,the,16.07%,it,14.29%,him,7.14%
tongues,and,12.5%,of,10.0%,that,6.25%
voice,of,11.04%,and,7.79%,is,7.14%
souls,of,8.77%,that,7.89%,and,7.89%
foes,and,12.16%,to,8.11%,that,6.76%
commend,me,41.58%,my,7.92%,you,4.95%
seeing,thou,6.67%,this,5.0%,you,5.0%
rank,of,13.46%,and,5.77%,as,5.77%
smell,of,14.81%,the,9.26%,a,9.26%
common,people,5.13%,men,3.85%,sense,2.56%
flies,the,10.0%,and,6.67%,in,5.0%
vice,in,11.54%,and,9.62%,of,5.77%
pure,love,6.32%,as,6.32%,and,5.26%
young,and,9.34%,man,6.14%,prince,4.91%
envy,of,12.28%,in,5.26%,and,5.26%
fled,to,12.9%,from,9.68%,and,6.45%
vile,and,5.56%,that,3.97%,a,3.17%
nay,i,8.57%,then,7.68%,but,6.79%
remember,me,6.97%,what,5.97%,the,5.47%
wise,and,13.1%,men,8.93%,man,5.36%
few,words,14.29%,and,8.57%,of,7.14%
late,i,6.32%,the,4.74%,to,3.16%
carry,it,15.79%,me,6.32%,this,6.32%
coward,and,6.98%,but,5.81%,on,3.49%
food,for,13.24%,to,11.76%,and,8.82%
ground,and,13.64%,i,4.55%,of,4.55%
peace,and,9.02%,i,4.61%,be,4.03%
twixt,the,11.54%,his,6.41%,you,5.13%
aside,to,24.63%,and,6.62%,i,6.62%
word,of,7.14%,with,6.51%,and,4.2%
proceed,to,9.09%,in,9.09%,no,4.55%
always,say,3.33%,loved,3.33%,a,3.33%
already,and,9.16%,in,6.11%,the,3.82%
spent,in,9.46%,and,6.76%,with,5.41%
children,of,6.25%,and,4.46%,shall,3.57%
brain,and,13.1%,that,4.76%,to,3.57%
got,the,9.6%,in,4.8%,a,4.8%
fly,to,7.23%,from,6.02%,and,5.22%
double,wrong,4.4%,tongue,4.4%,double,3.3%
aid,and,9.68%,of,8.06%,my,4.84%
sick,and,13.14%,of,9.14%,for,4.0%
thank,you,45.42%,thee,15.93%,your,10.17%
faint,and,11.32%,hearted,5.66%,a,3.77%
fame,and,8.43%,that,4.82%,but,3.61%
humble,bee,8.33%,thanks,5.56%,suit,5.56%
goodly,things,3.45%,and,3.45%,day,2.3%
yield,to,21.19%,me,7.28%,the,5.3%
plain,and,9.77%,enter,4.51%,i,4.51%
gross,as,10.71%,in,7.14%,and,5.36%
cheeks,and,12.5%,with,5.68%,are,4.55%
saw,him,13.52%,the,10.32%,you,9.96%
report,of,10.2%,that,4.76%,it,4.76%
silence,and,5.71%,that,4.76%,singing,4.76%
story,of,23.29%,that,5.48%,the,4.11%
amen,to,10.96%,amen,8.22%,i,4.11%
able,to,69.23%,and,4.62%,body,3.08%
hearing,of,16.13%,to,4.3%,how,3.23%
something,that,4.97%,to,4.42%,in,4.42%
spirits,of,10.22%,are,5.84%,that,5.84%
above,the,17.45%,all,4.7%,a,3.36%
struck,me,10.13%,him,6.33%,the,6.33%
giving,him,20.0%,a,9.09%,out,5.45%
ghost,of,27.69%,to,12.31%,my,4.62%
countenance,and,8.93%,as,7.14%,of,5.36%
farewell,my,9.09%,and,7.52%,to,5.64%
cause,to,14.94%,of,12.64%,and,5.46%
comes,the,10.57%,to,7.64%,here,6.83%
vow,and,10.23%,to,10.23%,i,7.95%
join,with,36.67%,in,10.0%,you,6.67%
bow,to,12.5%,and,7.81%,my,4.69%
drop,of,26.58%,in,6.33%,upon,6.33%
griefs,and,17.46%,are,12.7%,to,3.17%
humour,of,20.62%,is,5.15%,that,3.09%
finds,the,15.69%,his,7.84%,it,7.84%
general,of,7.0%,and,4.5%,is,3.5%
horses,and,6.15%,of,4.62%,are,4.62%
wretched,man,7.41%,in,2.47%,that,2.47%
hurt,me,8.08%,him,7.07%,you,7.07%
lords,and,14.41%,of,4.3%,i,3.44%
turn,to,9.06%,the,8.33%,and,5.43%
sport,and,10.32%,to,9.52%,i,4.76%
finger,and,13.64%,of,12.12%,in,6.06%
queen,elizabeth,11.84%,margaret,11.1%,and,7.4%
wanton,with,8.7%,as,4.35%,boys,2.9%
cheer,and,8.11%,the,6.76%,up,5.41%
forward,to,5.75%,with,5.75%,in,4.6%
soft,and,11.76%,as,6.62%,i,5.15%
hair,of,6.96%,and,6.09%,that,4.35%
despair,and,22.81%,that,8.77%,a,3.51%
red,and,12.38%,as,9.52%,rose,9.52%
colour,of,12.05%,for,6.02%,it,3.61%
fury,and,14.49%,of,13.04%,shall,7.25%
rise,and,21.18%,from,7.06%,up,7.06%
office,of,11.19%,and,9.7%,to,6.72%
wild,and,11.46%,geese,4.17%,goose,3.12%
appears,to,11.67%,in,8.33%,by,8.33%
over,the,10.65%,and,5.56%,to,5.09%
seems,to,26.92%,a,5.38%,you,3.85%
three,or,7.05%,thousand,5.29%,years,4.28%
ladies,and,8.9%,you,4.11%,the,2.74%
knights,and,14.29%,from,5.36%,with,3.57%
crown,and,13.65%,of,6.02%,i,3.21%
drops,of,29.51%,that,4.92%,the,4.92%
boy,and,7.71%,i,3.86%,that,3.6%
prayers,and,10.87%,to,6.52%,are,4.35%
divine,and,7.84%,a,5.88%,the,3.92%
page,and,7.62%,i,4.76%,page,2.62%
bred,and,11.67%,out,6.67%,i,3.33%
easy,as,11.29%,is,6.45%,to,4.84%
just,and,21.38%,as,4.83%,cause,4.14%
alas,poor,14.64%,i,9.21%,the,8.79%
proof,of,15.0%,and,6.25%,to,2.5%
try,the,7.61%,him,5.43%,if,5.43%
next,to,6.86%,day,5.14%,way,4.57%
guilty,of,36.9%,to,4.76%,and,3.57%
patient,for,8.14%,i,5.81%,as,5.81%
drink,to,11.04%,the,6.49%,and,5.19%
bitter,to,9.09%,words,5.19%,fool,3.9%
assure,you,51.79%,thee,17.86%,ye,5.36%
cure,this,6.25%,it,6.25%,of,6.25%
bad,as,6.98%,a,5.43%,news,3.1%
throw,my,9.26%,away,8.33%,it,5.56%
voices,that,11.54%,and,9.62%,i,5.77%
besides,the,19.3%,i,7.89%,that,7.02%
catch,the,16.0%,my,6.67%,her,5.33%
creature,that,10.81%,of,6.76%,and,5.41%
plague,upon,17.02%,of,15.96%,o,5.32%
knew,the,7.83%,him,7.23%,not,6.02%
reason,to,6.67%,of,6.32%,for,5.61%
vows,are,9.72%,and,8.33%,of,8.33%
kings,and,10.85%,of,6.2%,have,3.88%
minds,to,10.53%,and,8.77%,of,7.02%
marriage,and,7.38%,of,4.1%,with,4.1%
lips,and,11.24%,of,4.73%,that,4.14%
sickness,and,9.43%,did,5.66%,is,5.66%
t,and,4.88%,not,3.05%,be,3.05%
goodness,of,8.62%,and,5.17%,in,5.17%
poison,of,7.5%,and,5.0%,that,3.75%
drunk,and,7.58%,to,6.06%,with,6.06%
foul,and,5.14%,fiend,4.74%,a,3.56%
hopes,and,11.67%,of,8.33%,to,6.67%
taken,with,8.6%,and,6.45%,from,6.45%
hard,to,6.35%,by,5.82%,for,5.29%
becomes,a,20.29%,the,18.84%,him,7.25%
beyond,the,22.39%,all,14.93%,his,5.97%
bold,to,18.92%,and,7.43%,with,4.73%
receive,the,14.29%,it,13.27%,him,5.1%
rather,than,13.66%,be,6.52%,have,4.35%
heard,of,11.35%,the,10.27%,it,6.22%
falls,into,11.43%,on,7.14%,and,4.29%
blow,of,5.0%,the,5.0%,them,5.0%
fools,and,6.67%,are,4.76%,to,4.76%
laid,upon,8.25%,on,8.25%,to,6.19%
wood,to,6.41%,and,6.41%,a,5.13%
kiss,the,9.9%,thy,6.44%,and,6.44%
walk,in,9.52%,and,6.35%,with,5.56%
lust,and,26.32%,is,3.95%,the,3.95%
sooner,than,15.52%,had,5.17%,lost,3.45%
mad,and,7.51%,i,3.95%,as,3.95%
sound,and,8.04%,a,7.59%,of,5.36%
swear,to,11.51%,i,9.52%,by,8.33%
neck,and,11.54%,a,6.41%,of,6.41%
grey,and,10.87%,to,4.35%,why,4.35%
become,a,23.33%,the,15.33%,of,9.33%
suit,of,8.97%,to,7.59%,is,6.21%
herself,and,9.52%,is,4.76%,in,4.76%
prison,enter,13.89%,and,8.33%,where,3.7%
learned,judge,8.93%,and,7.14%,man,3.57%
bond,of,18.31%,and,11.27%,shylock,7.04%
came,to,16.15%,from,6.8%,in,5.67%
whole,world,8.66%,state,3.15%,and,2.36%
near,the,19.6%,to,8.0%,me,3.6%
several,doors,8.99%,ways,4.49%,times,3.37%
plot,the,9.43%,to,7.55%,is,7.55%
credit,with,11.32%,and,7.55%,that,7.55%
manner,of,46.91%,and,8.64%,how,4.94%
news,from,5.86%,with,4.83%,my,4.48%
madness,and,4.76%,is,4.76%,that,3.17%
ears,and,9.94%,of,6.43%,to,5.85%
tune,of,15.0%,and,8.33%,the,6.67%
foolish,and,4.17%,woman,3.12%,heart,2.08%
woo,her,18.18%,me,7.79%,for,5.19%
deserve,well,10.29%,to,8.82%,not,5.88%
broke,my,6.74%,their,6.74%,his,6.74%
dispatch,the,11.29%,i,6.45%,it,6.45%
follow,me,16.56%,him,9.93%,the,6.62%
pray,you,50.33%,thee,11.18%,god,3.9%
loud,and,13.24%,as,11.76%,applause,5.88%
angel,is,7.55%,in,5.66%,from,3.77%
saint,george,21.62%,francis,4.05%,nicholas,4.05%
devil,take,5.24%,and,5.24%,himself,4.76%
fiend,of,9.38%,is,6.25%,and,4.69%
doubt,not,22.47%,it,7.3%,he,5.06%
mercy,on,9.34%,of,6.59%,and,6.04%
saying,is,12.73%,so,7.27%,that,7.27%
powers,are,9.59%,to,6.85%,that,6.85%
charge,you,16.91%,thee,12.56%,and,7.25%
buy,a,8.65%,you,7.69%,this,5.77%
terms,of,22.67%,and,8.0%,as,5.33%
feed,on,20.93%,upon,9.3%,and,6.98%
dying,i,5.66%,men,5.66%,antony,3.77%
angry,with,5.0%,and,4.0%,at,4.0%
desperate,of,6.56%,with,3.28%,grown,3.28%
discourse,of,13.85%,to,7.69%,is,4.62%
sworn,to,16.67%,and,5.3%,my,5.3%
sees,the,10.53%,his,8.77%,not,5.26%
revenge,and,7.19%,it,5.88%,his,3.92%
service,to,9.5%,and,8.6%,of,6.79%
worship,to,6.82%,and,5.68%,for,4.55%
conscience,and,9.45%,is,6.3%,to,6.3%
treason,and,11.58%,in,4.21%,to,4.21%
act,i,14.22%,v,14.22%,ii,13.99%
oaths,and,11.27%,of,8.45%,are,7.04%
twenty,thousand,12.0%,times,11.43%,years,9.14%
honest,man,14.04%,men,6.32%,and,3.51%
asleep,and,17.54%,i,7.02%,a,3.51%
maid,and,8.6%,is,5.38%,to,5.38%
quickly,and,5.42%,the,1.97%,sir,1.97%
endure,the,17.33%,it,10.67%,to,8.0%
trial,of,20.0%,if,6.67%,and,6.67%
touch,of,14.88%,the,11.57%,me,7.44%
withal,and,9.7%,but,5.97%,to,5.22%
thither,will,5.49%,and,5.49%,i,4.4%
sleeping,or,7.84%,on,5.88%,and,5.88%
scene,i,24.11%,ii,22.05%,iii,17.26%
palace,enter,47.16%,scene,19.65%,of,5.68%
ii,the,23.16%,scene,19.85%,a,16.91%
paris,and,9.15%,a,3.92%,is,3.92%
iii,the,24.44%,scene,23.56%,a,14.22%
iv,scene,30.86%,the,13.14%,a,12.57%
v,scene,42.86%,another,11.28%,a,9.77%
camp,near,17.31%,before,12.5%,enter,12.5%
street,enter,37.39%,scene,19.13%,before,9.57%
court,of,12.36%,and,7.27%,for,2.91%
france,and,11.33%,the,5.17%,to,3.18%
duke,of,30.15%,and,3.71%,senior,3.41%
bertram,i,15.52%,and,8.62%,my,6.03%
french,king,12.27%,and,7.73%,camp,5.0%
serve,the,8.6%,you,7.53%,me,6.99%
countess,of,6.96%,and,6.96%,what,6.09%
clown,i,8.62%,why,3.69%,o,2.77%
helena,i,11.11%,and,7.78%,o,6.11%
gentlewoman,that,5.88%,attending,5.88%,i,4.41%
diana,i,9.86%,at,5.63%,no,4.23%
daughter,and,10.08%,to,9.88%,of,4.74%
officers,soldiers,14.44%,and,14.44%,with,12.22%
soldiers,and,7.22%,with,4.12%,of,3.09%
enter,the,9.07%,a,8.24%,king,3.81%
madam,i,10.95%,and,3.51%,cleopatra,3.51%
attend,on,13.22%,the,10.74%,him,9.09%
command,me,7.6%,to,5.85%,the,5.26%
sir,i,8.89%,toby,7.24%,john,6.28%
stir,up,7.06%,not,5.88%,him,4.71%
honesty,and,18.07%,in,6.02%,is,4.82%
indeed,i,6.57%,the,4.69%,and,4.46%
spoke,of,12.42%,with,7.84%,to,5.88%
traitors,and,11.86%,are,5.08%,have,5.08%
enemy,to,14.1%,and,5.13%,is,5.13%
understand,me,15.15%,you,10.1%,that,7.07%
speech,of,7.81%,and,7.03%,with,4.69%
bless,thee,16.36%,you,12.73%,the,9.09%
servants,to,11.88%,with,9.9%,of,5.94%
lady,macbeth,8.75%,capulet,7.29%,and,3.89%
shed,for,11.11%,tears,5.56%,her,3.7%
undone,by,7.27%,i,5.45%,and,3.64%
twere,a,12.5%,good,7.5%,to,6.67%
particular,star,3.77%,prepared,1.89%,action,1.89%
itself,and,8.23%,to,5.35%,in,4.94%
lion,and,9.18%,in,5.1%,that,3.06%
twas,a,13.33%,i,6.06%,not,4.85%
fancy,to,5.66%,that,5.66%,not,3.77%
fit,for,18.97%,to,13.22%,you,4.02%
soldier,and,5.13%,that,3.42%,in,2.99%
ask,me,12.57%,you,10.18%,him,9.58%
valiant,and,9.87%,as,4.61%,for,3.29%
warlike,goths,6.9%,father,5.17%,isle,5.17%
